payment_id,vehicle_id,customer_id,payment_date,payment_method,amount,payment_status,transaction_reference,created_at
263,17125,3106,2023-06-18,Bank Transfer,1920568.02,COMPLETED,TXN-556816156,2026-08-14 11:46:23
264,8163,7567,2021-08-24,Credit Card,386538.86,PENDING,TXN-176483697,2026-08-14 11:46:23
265,5307,324,2020-04-14,Bank Transfer,1234940.54,COMPLETED,TXN-748352676,2026-08-14 11:46:23
266,16225,9802,2026-02-01,Loan,423792.64,COMPLETED,TXN-792832933,2026-08-14 11:46:23
267,10551,3806,2022-05-14,Loan,731945.6,FAILED,TXN-916410111,2026-08-14 11:46:23
268,13685,7146,2020-11-28,Bank Transfer,478923.81,FAILED,TXN-335122947,2026-08-14 11:46:23
269,8945,8619,2022-02-04,Debit Card,2208729.75,COMPLETED,TXN-128106955,2026-08-14 11:46:23
270,16221,207,2025-11-16,UPI,1306971.82,COMPLETED,TXN-631780198,2026-08-14 11:46:23
271,4679,7011,2025-06-02,Credit Card,1609594.67,PENDING,TXN-929184212,2026-08-14 11:46:23
272,8563,8974,2026-05-18,Bank Transfer,672673.05,PENDING,TXN-152343057,2026-08-14 11:46:23
273,4744,4976,2022-06-30,UPI,282368.14,FAILED,TXN-342118936,2026-08-14 11:46:23
274,3056,5428,2026-03-12,UPI,276381.87,PENDING,TXN-844322930,2026-08-14 11:46:23
275,3179,4858,2020-11-23,Bank Transfer,1254196.8,COMPLETED,TXN-433598628,2026-08-14 11:46:23
276,7367,989,2020-09-27,Credit Card,1351167.65,COMPLETED,TXN-547525726,2026-08-14 11:46:23
277,7544,770,2024-12-04,UPI,1568488.24,COMPLETED,TXN-757659251,2026-08-14 11:46:23
278,2341,1231,2022-05-22,Bank Transfer,2037170.97,COMPLETED,TXN-192964724,2026-08-14 11:46:23
279,5434,378,2023-01-30,Loan,243426.0,FAILED,TXN-953866222,2026-08-14 11:46:23
280,11806,2233,2026-05-14,Bank Transfer,691104.31,COMPLETED,TXN-937284094,2026-08-14 11:46:23
281,8181,6573,2024-04-04,Debit Card,1598050.88,FAILED,TXN-731742381,2026-08-14 11:46:23
282,9822,4316,2023-03-20,Debit Card,551937.29,COMPLETED,TXN-640134880,2026-08-14 11:46:23
283,2030,1428,2025-10-28,UPI,796257.98,FAILED,TXN-332949567,2026-08-14 11:46:23
284,5955,3195,2020-12-19,Debit Card,2156516.01,FAILED,TXN-754153455,2026-08-14 11:46:23
285,7900,7750,2020-08-17,Bank Transfer,374446.47,COMPLETED,TXN-768827142,2026-08-14 11:46:23
286,9717,9700,2024-07-29,UPI,1478463.45,COMPLETED,TXN-539621022,2026-08-14 11:46:23
287,7184,3871,2026-06-07,Debit Card,497363.26,COMPLETED,TXN-770478121,2026-08-14 11:46:23
288,19939,1071,2021-04-27,Bank Transfer,1523344.51,COMPLETED,TXN-278131793,2026-08-14 11:46:23
289,13761,740,2025-09-13,Credit Card,1029474.31,COMPLETED,TXN-185703959,2026-08-14 11:46:23
290,9288,5,2026-01-29,Loan,1390671.56,FAILED,TXN-635690073,2026-08-14 11:46:23
291,10804,6331,2021-12-19,Debit Card,1539527.2,PENDING,TXN-407126394,2026-08-14 11:46:23
292,9696,3724,2024-08-01,UPI,823583.82,FAILED,TXN-293153890,2026-08-14 11:46:23
293,8548,9775,2024-01-24,Debit Card,1247462.05,FAILED,TXN-588628210,2026-08-14 11:46:23
294,5270,6237,2021-04-22,Credit Card,1760551.75,COMPLETED,TXN-365342074,2026-08-14 11:46:23
295,13436,608,2026-07-27,Loan,360547.56,COMPLETED,TXN-625718690,2026-08-14 11:46:23
296,4871,3969,2021-04-25,Debit Card,1547963.89,COMPLETED,TXN-362035033,2026-08-14 11:46:23
297,718,9603,2024-03-16,Credit Card,209890.18,PENDING,TXN-132728867,2026-08-14 11:46:23
298,8036,3906,2021-11-04,Credit Card,532701.45,COMPLETED,TXN-888558125,2026-08-14 11:46:23
299,12771,5423,2025-06-12,Credit Card,980354.09,COMPLETED,TXN-393314286,2026-08-14 11:46:23
300,18391,7977,2023-06-20,Credit Card,539475.63,COMPLETED,TXN-269258613,2026-08-14 11:46:23
301,4433,4341,2022-12-11,UPI,620128.8,FAILED,TXN-556023718,2026-08-14 11:46:23
302,498,5622,2024-11-23,Bank Transfer,418691.34,COMPLETED,TXN-526659746,2026-08-14 11:46:23
303,19791,8641,2025-07-25,UPI,1485057.94,COMPLETED,TXN-519871799,2026-08-14 11:46:23
304,19295,11,2025-08-28,Debit Card,628903.26,COMPLETED,TXN-273321518,2026-08-14 11:46:23
305,13844,123,2022-07-14,Bank Transfer,1183400.18,COMPLETED,TXN-823110862,2026-08-14 11:46:23
306,3006,3080,2024-02-28,Bank Transfer,753495.23,COMPLETED,TXN-513083077,2026-08-14 11:46:23
307,10134,7500,2025-11-05,UPI,1763080.97,COMPLETED,TXN-540378368,2026-08-14 11:46:23
308,11426,1453,2024-10-27,UPI,887904.39,PENDING,TXN-120165881,2026-08-14 11:46:23
309,11211,3552,2022-05-27,UPI,864553.16,COMPLETED,TXN-983253356,2026-08-14 11:46:23
310,12477,4720,2022-02-27,UPI,741472.92,FAILED,TXN-914378635,2026-08-14 11:46:23
311,9469,153,2021-11-09,UPI,959998.61,COMPLETED,TXN-102169543,2026-08-14 11:46:23
312,6527,8535,2025-03-27,Debit Card,387222.02,FAILED,TXN-574966250,2026-08-14 11:46:23
313,19654,3388,2021-08-14,Bank Transfer,1171879.79,COMPLETED,TXN-257005586,2026-08-14 11:46:23
314,8130,6680,2024-08-10,Credit Card,201806.2,FAILED,TXN-954084933,2026-08-14 11:46:23
315,19028,1621,2023-11-09,Debit Card,217608.24,COMPLETED,TXN-728356879,2026-08-14 11:46:23
316,14546,2601,2023-11-03,Loan,1086153.37,FAILED,TXN-305388712,2026-08-14 11:46:23
317,16842,1052,2024-02-14,Debit Card,1012659.12,COMPLETED,TXN-599087383,2026-08-14 11:46:23
318,17140,4981,2023-03-20,Loan,451993.55,PENDING,TXN-770515715,2026-08-14 11:46:23
319,2686,6965,2021-01-15,Loan,594363.36,COMPLETED,TXN-907903564,2026-08-14 11:46:23
320,14867,2828,2026-07-29,Credit Card,146830.56,COMPLETED,TXN-811018586,2026-08-14 11:46:23
321,10942,907,2026-04-03,UPI,637088.75,FAILED,TXN-198435505,2026-08-14 11:46:23
322,3784,3434,2022-08-12,Debit Card,1949081.66,COMPLETED,TXN-673323359,2026-08-14 11:46:23
323,16843,5953,2022-02-14,Loan,330305.04,COMPLETED,TXN-147777892,2026-08-14 11:46:23
324,11819,1709,2025-10-30,Debit Card,587615.37,COMPLETED,TXN-266459969,2026-08-14 11:46:23
325,19702,7936,2024-08-09,Loan,436190.68,COMPLETED,TXN-335843837,2026-08-14 11:46:23
326,4694,9157,2025-08-01,UPI,291565.19,FAILED,TXN-240899966,2026-08-14 11:46:23
327,9690,9795,2026-02-28,Debit Card,774872.05,FAILED,TXN-526101198,2026-08-14 11:46:23
328,8578,214,2021-04-28,Debit Card,880100.3,FAILED,TXN-636377223,2026-08-14 11:46:23
329,9460,7949,2023-06-08,Debit Card,1477504.41,PENDING,TXN-853288069,2026-08-14 11:46:23
330,4563,8765,2023-02-22,UPI,1779718.3,COMPLETED,TXN-984756384,2026-08-14 11:46:23
331,12493,8395,2025-12-24,Credit Card,1574360.84,COMPLETED,TXN-887714361,2026-08-14 11:46:23
332,13817,6708,2022-05-22,Debit Card,1464790.83,PENDING,TXN-685261194,2026-08-14 11:46:23
333,14406,9494,2025-07-06,Debit Card,277337.92,COMPLETED,TXN-891436298,2026-08-14 11:46:23
334,11124,6623,2026-04-17,UPI,1787195.69,COMPLETED,TXN-967732235,2026-08-14 11:46:23
335,15621,6981,2023-08-31,Credit Card,904569.89,COMPLETED,TXN-203693405,2026-08-14 11:46:23
336,2928,8790,2024-02-02,UPI,1448656.59,COMPLETED,TXN-668317237,2026-08-14 11:46:23
337,18181,5885,2021-07-13,Debit Card,395004.83,COMPLETED,TXN-921462604,2026-08-14 11:46:23
338,2145,1539,2023-07-18,Loan,852582.94,PENDING,TXN-218037823,2026-08-14 11:46:23
339,4704,8880,2023-03-04,Credit Card,962572.61,FAILED,TXN-649879078,2026-08-14 11:46:23
340,5207,7751,2025-06-07,Loan,404480.19,COMPLETED,TXN-572590009,2026-08-14 11:46:23
341,15327,8333,2020-03-19,Debit Card,1649959.36,PENDING,TXN-977209929,2026-08-14 11:46:23
342,16084,514,2022-03-08,Credit Card,1976001.18,PENDING,TXN-258669491,2026-08-14 11:46:23
343,15878,9934,2024-03-27,Debit Card,965161.6,COMPLETED,TXN-911940823,2026-08-14 11:46:23
344,7863,8189,2026-03-30,Bank Transfer,487197.26,COMPLETED,TXN-360293787,2026-08-14 11:46:23
345,2124,9377,2023-10-20,Loan,908422.05,COMPLETED,TXN-437339461,2026-08-14 11:46:23
346,819,7450,2026-02-22,UPI,978700.96,FAILED,TXN-539003369,2026-08-14 11:46:23
347,11153,4585,2026-06-25,Debit Card,191832.49,COMPLETED,TXN-405089813,2026-08-14 11:46:23
348,2242,8805,2022-05-07,Credit Card,177904.19,FAILED,TXN-921244788,2026-08-14 11:46:23
349,15781,1410,2025-01-05,Debit Card,1758993.93,FAILED,TXN-686382011,2026-08-14 11:46:23
350,16695,1105,2024-01-14,Debit Card,2178906.06,COMPLETED,TXN-273626827,2026-08-14 11:46:23
351,12280,4163,2023-05-28,Debit Card,1024530.72,PENDING,TXN-332668049,2026-08-14 11:46:23
352,4503,1219,2022-04-15,Debit Card,1826915.84,FAILED,TXN-627932347,2026-08-14 11:46:23
353,16508,9450,2024-01-17,Loan,428040.82,COMPLETED,TXN-248632495,2026-08-14 11:46:23
354,959,1169,2020-10-01,UPI,762023.22,PENDING,TXN-598058701,2026-08-14 11:46:23
355,5153,2364,2021-01-21,UPI,850516.17,PENDING,TXN-517619797,2026-08-14 11:46:23
356,14357,152,2026-06-20,UPI,692673.39,FAILED,TXN-379829918,2026-08-14 11:46:23
357,19178,1122,2023-03-04,Bank Transfer,192540.65,PENDING,TXN-154882772,2026-08-14 11:46:23
358,11174,997,2021-05-06,Debit Card,278861.78,FAILED,TXN-486064545,2026-08-14 11:46:23
359,15055,8737,2026-03-21,Credit Card,243039.8,COMPLETED,TXN-684326510,2026-08-14 11:46:23
360,13886,3539,2022-01-18,UPI,672982.13,PENDING,TXN-386062069,2026-08-14 11:46:23
361,17208,5091,2024-05-15,Loan,1594574.59,COMPLETED,TXN-220697673,2026-08-14 11:46:23
362,19644,856,2026-04-02,Bank Transfer,1496500.51,FAILED,TXN-705355542,2026-08-14 11:46:23
363,18056,1772,2025-03-29,Debit Card,887481.95,COMPLETED,TXN-330999901,2026-08-14 11:46:23
364,13132,4448,2024-01-05,UPI,310668.21,FAILED,TXN-750640539,2026-08-14 11:46:23
365,4428,2085,2024-12-12,Loan,683074.74,COMPLETED,TXN-388569455,2026-08-14 11:46:23
366,10491,8914,2022-03-14,Bank Transfer,2008628.33,PENDING,TXN-294537169,2026-08-14 11:46:23
367,18516,7590,2023-02-19,Debit Card,1044365.22,PENDING,TXN-307154857,2026-08-14 11:46:23
368,2959,3190,2024-01-11,Loan,196937.55,COMPLETED,TXN-583612332,2026-08-14 11:46:23
369,12189,3800,2021-11-03,Debit Card,667283.59,COMPLETED,TXN-448105781,2026-08-14 11:46:23
370,11629,7480,2024-11-29,Loan,580955.53,PENDING,TXN-390785957,2026-08-14 11:46:23
371,9682,334,2021-07-04,Credit Card,2082640.98,FAILED,TXN-767574941,2026-08-14 11:46:23
372,17842,1328,2020-01-16,Debit Card,2061499.71,FAILED,TXN-951940106,2026-08-14 11:46:23
373,7968,1520,2025-05-12,Debit Card,2073304.25,FAILED,TXN-332652567,2026-08-14 11:46:23
374,19634,4591,2021-04-21,Debit Card,106922.18,COMPLETED,TXN-345396960,2026-08-14 11:46:23
375,2940,7506,2022-05-13,Loan,1018259.93,FAILED,TXN-503905668,2026-08-14 11:46:23
376,11886,5632,2026-04-17,Loan,729218.95,COMPLETED,TXN-699167073,2026-08-14 11:46:23
377,5808,5550,2022-09-25,UPI,1070834.44,FAILED,TXN-939530531,2026-08-14 11:46:23
378,8632,1099,2023-07-01,UPI,1248982.13,COMPLETED,TXN-359136628,2026-08-14 11:46:23
379,17328,3710,2025-09-28,Bank Transfer,626676.36,PENDING,TXN-378544799,2026-08-14 11:46:23
380,17349,7845,2023-06-19,Credit Card,719616.28,PENDING,TXN-274643309,2026-08-14 11:46:23
381,4885,2459,2022-07-02,Loan,1690774.88,COMPLETED,TXN-277299893,2026-08-14 11:46:23
382,9784,2797,2023-08-20,UPI,261276.93,COMPLETED,TXN-706058209,2026-08-14 11:46:23
383,5297,581,2022-10-14,Bank Transfer,841326.53,COMPLETED,TXN-201668968,2026-08-14 11:46:23
384,15466,925,2021-08-12,Bank Transfer,660680.31,COMPLETED,TXN-986866715,2026-08-14 11:46:23
385,19850,5832,2024-12-27,Credit Card,275059.2,FAILED,TXN-575770799,2026-08-14 11:46:23
386,19510,5663,2026-01-31,Debit Card,229597.21,COMPLETED,TXN-896897681,2026-08-14 11:46:23
387,11984,3866,2025-05-31,Bank Transfer,509472.96,COMPLETED,TXN-236499641,2026-08-14 11:46:23
388,11674,808,2022-10-02,Loan,1389588.23,FAILED,TXN-231697909,2026-08-14 11:46:23
389,14309,2540,2023-04-04,Bank Transfer,535936.55,COMPLETED,TXN-523952188,2026-08-14 11:46:23
390,18287,2840,2022-05-08,UPI,1528096.18,COMPLETED,TXN-742638778,2026-08-14 11:46:23
391,1525,4614,2023-10-02,Bank Transfer,476089.85,COMPLETED,TXN-191525926,2026-08-14 11:46:23
392,14101,1668,2023-06-30,UPI,331202.43,COMPLETED,TXN-955645380,2026-08-14 11:46:23
393,15467,9703,2020-11-20,Loan,653552.82,PENDING,TXN-852588148,2026-08-14 11:46:23
394,5021,9726,2025-03-09,Loan,150868.36,COMPLETED,TXN-668079291,2026-08-14 11:46:23
395,5342,5106,2020-11-14,UPI,799481.2,COMPLETED,TXN-664528870,2026-08-14 11:46:23
396,3700,8726,2021-01-26,Bank Transfer,732821.04,FAILED,TXN-916466628,2026-08-14 11:46:23
397,3559,4422,2020-08-06,UPI,1442629.15,PENDING,TXN-615274141,2026-08-14 11:46:23
398,10541,5012,2021-04-11,Loan,894350.87,COMPLETED,TXN-296062252,2026-08-14 11:46:23
399,8131,1533,2020-03-24,Debit Card,462471.04,COMPLETED,TXN-250609589,2026-08-14 11:46:23
400,14817,2361,2023-11-21,Loan,1759730.16,FAILED,TXN-985189396,2026-08-14 11:46:23
401,4546,5706,2025-02-01,Bank Transfer,254595.01,COMPLETED,TXN-692108363,2026-08-14 11:46:23
402,4939,6033,2023-12-25,UPI,161884.39,COMPLETED,TXN-346598992,2026-08-14 11:46:23
403,2718,2490,2020-12-08,Credit Card,1226441.8,PENDING,TXN-563460837,2026-08-14 11:46:23
404,8530,412,2022-03-01,Credit Card,284837.77,COMPLETED,TXN-352077151,2026-08-14 11:46:23
405,15620,2496,2026-01-12,Loan,184185.04,COMPLETED,TXN-636933334,2026-08-14 11:46:23
406,19520,6295,2020-05-24,UPI,1272780.48,COMPLETED,TXN-388945429,2026-08-14 11:46:23
407,8871,7131,2021-09-23,Loan,767624.43,COMPLETED,TXN-371806834,2026-08-14 11:46:23
408,12914,8815,2023-09-24,Credit Card,771814.91,COMPLETED,TXN-237802130,2026-08-14 11:46:23
409,3139,836,2021-03-10,Debit Card,599812.04,COMPLETED,TXN-705778305,2026-08-14 11:46:23
410,11060,5118,2020-02-10,Bank Transfer,1190885.9,FAILED,TXN-532299627,2026-08-14 11:46:23
411,14150,9336,2023-10-23,Bank Transfer,1328932.68,PENDING,TXN-438492413,2026-08-14 11:46:23
412,15675,4513,2025-05-27,Loan,646766.68,COMPLETED,TXN-804843642,2026-08-14 11:46:23
413,1467,3061,2024-04-06,Bank Transfer,173929.46,FAILED,TXN-199574601,2026-08-14 11:46:23
414,15473,1201,2026-05-13,Loan,1692800.9,COMPLETED,TXN-432351289,2026-08-14 11:46:23
415,18900,4859,2025-08-31,Debit Card,406322.85,PENDING,TXN-435582470,2026-08-14 11:46:23
416,14116,3364,2021-04-24,Credit Card,222047.84,PENDING,TXN-466741478,2026-08-14 11:46:23
417,14592,5331,2020-03-24,Bank Transfer,772836.33,COMPLETED,TXN-934218495,2026-08-14 11:46:23
418,2150,7123,2023-05-15,Debit Card,875021.49,COMPLETED,TXN-808366862,2026-08-14 11:46:23
419,8719,8656,2021-03-25,Bank Transfer,1476200.58,COMPLETED,TXN-533650749,2026-08-14 11:46:23
420,16811,5279,2021-10-25,Bank Transfer,450743.46,PENDING,TXN-783498820,2026-08-14 11:46:23
421,8750,5345,2020-04-08,Credit Card,701997.62,COMPLETED,TXN-894680455,2026-08-14 11:46:23
422,19106,2273,2024-03-22,Debit Card,954497.84,COMPLETED,TXN-897597189,2026-08-14 11:46:23
423,925,2256,2025-08-12,Debit Card,1058667.26,COMPLETED,TXN-969658454,2026-08-14 11:46:23
424,7757,5463,2025-01-06,Loan,403910.61,COMPLETED,TXN-912066829,2026-08-14 11:46:23
425,15672,8221,2020-01-27,Loan,269975.95,FAILED,TXN-617821622,2026-08-14 11:46:23
426,15942,3552,2020-09-02,Loan,410544.2,COMPLETED,TXN-764713458,2026-08-14 11:46:23
427,9837,9211,2024-12-01,Bank Transfer,843787.87,COMPLETED,TXN-275375191,2026-08-14 11:46:23
428,9700,79,2023-11-06,Loan,1541160.82,PENDING,TXN-869567392,2026-08-14 11:46:23
429,5875,6893,2025-12-25,Debit Card,1958945.37,COMPLETED,TXN-128944553,2026-08-14 11:46:23
430,16466,7715,2024-02-19,Bank Transfer,310083.24,COMPLETED,TXN-110890565,2026-08-14 11:46:23
431,10210,4149,2021-12-06,Credit Card,784522.24,COMPLETED,TXN-790875780,2026-08-14 11:46:23
432,12926,4622,2024-03-17,Debit Card,769086.95,PENDING,TXN-463457642,2026-08-14 11:46:23
433,16732,5886,2025-06-05,Loan,951965.83,FAILED,TXN-466913646,2026-08-14 11:46:23
434,4561,8319,2025-10-25,Bank Transfer,261686.57,COMPLETED,TXN-984488047,2026-08-14 11:46:23
435,11767,874,2024-07-07,Bank Transfer,1491534.03,PENDING,TXN-409217105,2026-08-14 11:46:23
436,2458,5587,2022-04-17,Debit Card,201599.62,COMPLETED,TXN-999018343,2026-08-14 11:46:23
437,9516,4369,2020-05-27,Debit Card,2259432.81,COMPLETED,TXN-424738051,2026-08-14 11:46:23
438,8205,6542,2022-06-09,Bank Transfer,298063.59,PENDING,TXN-939788214,2026-08-14 11:46:23
439,6124,902,2021-08-12,UPI,2150597.21,COMPLETED,TXN-782613552,2026-08-14 11:46:23
440,13225,4541,2022-06-05,UPI,927112.53,COMPLETED,TXN-977860143,2026-08-14 11:46:23
441,7256,6769,2023-09-24,Bank Transfer,174760.46,COMPLETED,TXN-244981341,2026-08-14 11:46:23
442,14283,1532,2024-05-13,UPI,417134.39,FAILED,TXN-476323167,2026-08-14 11:46:23
443,10855,501,2022-10-31,Loan,118540.82,COMPLETED,TXN-407304662,2026-08-14 11:46:23
444,12663,5291,2026-07-17,Debit Card,830258.52,PENDING,TXN-604134725,2026-08-14 11:46:23
445,10720,920,2025-09-27,Loan,206835.78,FAILED,TXN-642937162,2026-08-14 11:46:23
446,15927,8872,2025-12-07,Credit Card,925132.01,FAILED,TXN-522311102,2026-08-14 11:46:23
447,1546,9747,2022-08-03,Debit Card,1895588.33,COMPLETED,TXN-739821268,2026-08-14 11:46:23
448,2355,6898,2022-01-07,Bank Transfer,551246.17,COMPLETED,TXN-790056960,2026-08-14 11:46:23
449,1534,9323,2025-03-14,Loan,1867767.47,FAILED,TXN-279060496,2026-08-14 11:46:23
450,4512,2434,2023-04-06,UPI,497526.14,FAILED,TXN-409079386,2026-08-14 11:46:23
451,899,9001,2023-02-11,Debit Card,461667.2,FAILED,TXN-900082772,2026-08-14 11:46:23
452,11797,3197,2025-04-18,Loan,560812.31,PENDING,TXN-489763246,2026-08-14 11:46:23
453,13690,9154,2020-03-29,Loan,574938.06,PENDING,TXN-994844463,2026-08-14 11:46:23
454,9266,5370,2020-07-23,Debit Card,1393347.22,COMPLETED,TXN-887002005,2026-08-14 11:46:23
455,6326,8459,2026-02-19,UPI,337218.98,FAILED,TXN-462803376,2026-08-14 11:46:23
456,5199,5679,2026-01-21,Debit Card,79203.79,COMPLETED,TXN-724100885,2026-08-14 11:46:23
457,10734,5252,2021-08-18,Debit Card,964592.9,COMPLETED,TXN-135168033,2026-08-14 11:46:23
458,4626,7871,2025-09-18,Loan,347212.59,PENDING,TXN-230754893,2026-08-14 11:46:23
459,6954,1371,2025-12-23,Credit Card,902062.51,COMPLETED,TXN-326405300,2026-08-14 11:46:23
460,17893,4399,2023-06-28,Debit Card,1004085.12,COMPLETED,TXN-436029646,2026-08-14 11:46:23
461,188,9639,2020-10-18,Debit Card,854238.58,FAILED,TXN-444339470,2026-08-14 11:46:23
462,3751,2998,2022-02-23,Bank Transfer,283355.5,FAILED,TXN-437636155,2026-08-14 11:46:23
463,17537,2105,2022-09-15,UPI,400952.56,COMPLETED,TXN-219949839,2026-08-14 11:46:23
464,7312,7043,2025-09-17,Loan,555659.02,FAILED,TXN-929160745,2026-08-14 11:46:23
465,10542,3088,2026-07-28,Debit Card,575984.14,FAILED,TXN-450496471,2026-08-14 11:46:23
466,7596,9000,2022-06-03,Bank Transfer,93396.22,COMPLETED,TXN-285113064,2026-08-14 11:46:23
467,12159,2514,2026-04-02,Loan,920690.75,PENDING,TXN-377733682,2026-08-14 11:46:23
468,6059,4115,2020-01-25,Credit Card,464772.82,PENDING,TXN-223499922,2026-08-14 11:46:23
469,16805,4452,2020-02-17,Debit Card,712695.54,COMPLETED,TXN-402106835,2026-08-14 11:46:23
470,4618,2582,2024-10-12,Credit Card,676546.71,COMPLETED,TXN-814882890,2026-08-14 11:46:23
471,9511,9981,2020-04-13,Debit Card,255997.53,COMPLETED,TXN-701155819,2026-08-14 11:46:23
472,12584,6671,2020-12-09,Loan,681016.64,PENDING,TXN-117508244,2026-08-14 11:46:23
473,15606,1878,2024-02-09,Bank Transfer,198021.04,FAILED,TXN-999606279,2026-08-14 11:46:23
474,17648,875,2024-08-06,Loan,385122.5,COMPLETED,TXN-979502870,2026-08-14 11:46:23
475,14470,9759,2021-12-03,UPI,234049.82,PENDING,TXN-641774621,2026-08-14 11:46:23
476,19538,5790,2021-08-04,Loan,182639.43,COMPLETED,TXN-557054847,2026-08-14 11:46:23
477,13014,567,2025-04-09,Loan,691896.28,PENDING,TXN-649822078,2026-08-14 11:46:23
478,3868,9456,2021-06-06,Debit Card,979713.85,COMPLETED,TXN-563960873,2026-08-14 11:46:23
479,18804,9907,2021-05-23,Loan,1232694.7,COMPLETED,TXN-940920040,2026-08-14 11:46:23
480,7761,2110,2020-10-09,Loan,902817.86,PENDING,TXN-293835949,2026-08-14 11:46:23
481,18933,9788,2022-01-29,Credit Card,566824.55,FAILED,TXN-286647756,2026-08-14 11:46:23
482,18756,5475,2023-12-08,Credit Card,251366.04,COMPLETED,TXN-908732946,2026-08-14 11:46:23
483,9991,6803,2020-05-02,UPI,1529087.6,COMPLETED,TXN-544913393,2026-08-14 11:46:23
484,10043,5914,2024-03-18,UPI,1324203.9,COMPLETED,TXN-649424299,2026-08-14 11:46:23
485,3587,5980,2022-02-07,Debit Card,815292.27,COMPLETED,TXN-745181801,2026-08-14 11:46:23
486,9194,5695,2022-05-18,Bank Transfer,285814.66,FAILED,TXN-509977037,2026-08-14 11:46:23
487,17936,614,2021-12-06,Credit Card,1813804.19,COMPLETED,TXN-450181250,2026-08-14 11:46:23
488,6133,2223,2023-08-04,Bank Transfer,971948.45,COMPLETED,TXN-503382940,2026-08-14 11:46:23
489,14627,7740,2025-04-14,UPI,1492087.07,FAILED,TXN-541259597,2026-08-14 11:46:23
490,9429,6730,2021-03-05,UPI,1638036.78,FAILED,TXN-409009370,2026-08-14 11:46:23
491,13091,5566,2022-10-10,Credit Card,932009.03,PENDING,TXN-202652943,2026-08-14 11:46:23
492,13791,7793,2023-12-25,Debit Card,941826.72,COMPLETED,TXN-296258333,2026-08-14 11:46:23
493,8776,3634,2025-08-17,Credit Card,145825.25,COMPLETED,TXN-619436062,2026-08-14 11:46:23
494,5332,3656,2024-01-08,UPI,378771.65,COMPLETED,TXN-685770358,2026-08-14 11:46:23
495,13233,7523,2020-04-08,Bank Transfer,1900922.99,COMPLETED,TXN-603662735,2026-08-14 11:46:23
496,12205,8328,2022-08-06,Bank Transfer,477388.66,COMPLETED,TXN-360344440,2026-08-14 11:46:23
497,7520,6683,2020-04-20,UPI,1382718.93,COMPLETED,TXN-264653333,2026-08-14 11:46:23
498,16926,5053,2022-12-09,Bank Transfer,1292961.7,PENDING,TXN-796575762,2026-08-14 11:46:23
499,10589,8786,2020-02-09,Credit Card,392565.29,COMPLETED,TXN-358615732,2026-08-14 11:46:23
500,19651,2029,2026-01-04,Bank Transfer,194385.42,COMPLETED,TXN-587573045,2026-08-14 11:46:23
501,13056,1770,2022-10-04,UPI,288684.53,COMPLETED,TXN-380326235,2026-08-14 11:46:23
502,2236,9953,2025-02-03,Loan,248081.11,PENDING,TXN-217097277,2026-08-14 11:46:23
503,1200,1258,2021-01-12,Loan,858814.98,COMPLETED,TXN-369897284,2026-08-14 11:46:23
504,10228,8929,2025-01-04,Debit Card,1088937.8,COMPLETED,TXN-757776996,2026-08-14 11:46:23
505,4801,8473,2025-08-04,Bank Transfer,2272670.35,COMPLETED,TXN-164017754,2026-08-14 11:46:23
506,10715,6346,2024-12-25,Loan,515706.14,COMPLETED,TXN-496651752,2026-08-14 11:46:23
507,530,3196,2026-06-14,Credit Card,468684.89,FAILED,TXN-616012895,2026-08-14 11:46:23
508,10047,9721,2024-12-18,Credit Card,442481.81,COMPLETED,TXN-416981244,2026-08-14 11:46:23
509,5748,8947,2022-01-04,Loan,1053895.25,COMPLETED,TXN-884586150,2026-08-14 11:46:23
510,12661,8826,2021-12-31,UPI,522611.46,COMPLETED,TXN-276285534,2026-08-14 11:46:23
511,5919,2218,2024-12-29,Loan,695237.66,COMPLETED,TXN-601394501,2026-08-14 11:46:23
512,3456,4286,2026-07-24,Bank Transfer,119119.59,PENDING,TXN-545243309,2026-08-14 11:46:23
513,15738,8598,2025-05-04,Debit Card,1422187.85,PENDING,TXN-634599976,2026-08-14 11:46:23
514,17191,452,2022-08-21,UPI,855822.75,COMPLETED,TXN-781967456,2026-08-14 11:46:23
515,19766,474,2022-08-05,UPI,671370.87,COMPLETED,TXN-856446259,2026-08-14 11:46:23
